1991	osiedla	17633	0.005357366207329051%	54.030345564764794%
1992	przewodnik	17629	0.005356150902796112%	54.035701715667585%
1993	krajów	17628	0.005355847076662878%	54.04105756274425%
1994	nale¿¹	17616	0.00535220116306406%	54.04640976390731%
1995	wyœcigu	17616	0.00535220116306406%	54.05176196507038%
1996	kolonia	17605	0.005348859075598477%	54.05711082414598%
1997	street	17603	0.0053482514233320075%	54.06245907556931%
1998	star	17594	0.005345516988132895%	54.067804592557444%
1999	prl	17567	0.005337313682535556%	54.073141906239975%
2000	po³udniowa	17560	0.005335186899602912%	54.07847709313958%
2001	rzym	17555	0.0053336677689367375%	54.08381076090852%
2002	nihongo	17544	0.005330325681471155%	54.08914108658999%
2003	imperium	17532	0.005326679767872338%	54.09446776635786%
2004	silver	17520	0.00532303385427352%	54.09979080021213%
2005	singles	17515	0.005321514723607346%	54.105112314935745%
2006	powsta³y	17514	0.005321210897474111%	54.110433525833216%
2007	wiem	17507	0.005319084114541467%	54.115752609947755%
2008	biskupi	17491	0.005314222896409712%	54.121066832844164%
2009	story	17491	0.005314222896409712%	54.12638105574058%
2010	°c	17487	0.005313007591876772%	54.13169406333245%
2011	mazowieckim	17477	0.005309969330544424%	54.137004032663%
2012	dawniej	17467	0.005306931069212076%	54.142310963732214%
2013	du¿o	17458	0.005304196634012963%	54.14761516036622%
2014	japonia	17451	0.0053020698510803195%	54.152917230217305%
2015	azji	17440	0.005298727763614737%	54.15821595798092%
2016	lt	17438	0.005298120111348267%	54.16351407809227%
2017	navy	17436	0.005297512459081798%	54.16881159055135%
2018	mo¿liwoœci	17436	0.005297512459081798%	54.17410910301043%
2019	vizierr	17424	0.00529386654548298%	54.179402969555916%
2020	dekanat	17417	0.005291739762550336%	54.184694709318464%
2021	grc	17404	0.005287790022818284%	54.18998249934128%
2022	innym	17403	0.005287486196685049%	54.19526998553797%
2023	cz³owiek	17398	0.005285967066018876%	54.200555952603985%
2024	sukces	17383	0.005281409674020354%	54.205837362278004%
2025	królestwo	17382	0.005281105847887119%	54.211118468125896%
2026	poziom	17380	0.00528049819562065%	54.21639896632151%
2027	wszyscy	17380	0.00528049819562065%	54.22167946451714%
2028	mimoœród	17366	0.005276244629755363%	54.22695570914689%
2029	maju	17365	0.005275940803622128%	54.23223164995051%
2030	dodatkowe	17363	0.005275333151355658%	54.237506983101866%
2031	straty	17346	0.005270168107090667%	54.24277715120896%
2032	wydaje	17337	0.005267433671891554%	54.24804458488085%
2033	pe³na	17307	0.00525831888789451%	54.25330290376874%
2034	coraz	17307	0.00525831888789451%	54.25856122265664%
2035	oni	17300	0.005256192104961866%	54.263817414761604%
2036	morza	17292	0.005253761495895988%	54.2690711762575%
2037	studio	17291	0.0052534576697627535%	54.27432463392726%
2038	long	17283	0.005251027060696875%	54.27957566098796%
2039	z³ota	17280	0.00525011558229717%	54.28482577657025%
2040	warmiñsko	17268	0.005246469668698353%	54.29007224623895%
2041	tereny	17253	0.005241912276699831%	54.29531415851565%
2042	pary¿	17231	0.005235228101768666%	54.30054938661742%
2043	zakonnych	17231	0.005235228101768666%	54.30578461471919%
2044	ranking	17229	0.0052346204495021965%	54.31101923516869%
2045	krajowej	17222	0.0052324936665695525%	54.31625172883526%
2046	powieœæ	17209	0.0052285439268375%	54.3214802727621%
2047	katedra	17209	0.0052285439268375%	54.326708816688935%
2048	autorem	17203	0.005226720970038091%	54.33193553765897%
2049	ci	17202	0.0052264171439048565%	54.33716195480288%
2050	gr	17200	0.005225809491638388%	54.342387764294514%
2051	brygady	17200	0.005225809491638388%	54.347613573786155%
2052	œrodek	17189	0.005222467404172804%	54.35283604119033%
2053	karola	17184	0.005220948273506631%	54.35805698946383%
2054	niemieckich	17171	0.005216998533774579%	54.36327398799761%
2055	razie	17166	0.005215479403108405%	54.36848946740072%
2056	biogram	17163	0.0052145679247087%	54.373704035325424%
2057	œwiêty	17160	0.0052136564463089955%	54.37891769177173%
2058	forma	17151	0.005210922011109883%	54.38412861378285%
2059	resources	17143	0.005208491402044004%	54.38933710518489%
2060	liceum	17142	0.005208187575910769%	54.3945452927608%
2061	jones	17142	0.005208187575910769%	54.39975348033671%
2062	oslo	17141	0.005207883749777534%	54.40496136408649%
2063	reprezentacyjna	17132	0.0052051493145784215%	54.410166513401066%
2064	oryg	17129	0.005204237836178717%	54.41537075123725%
2065	hans	17105	0.005196946008981082%	54.42056769724623%
2066	ksi¹¿ka	17104	0.0051966421828478476%	54.42576433942907%
2067	background	17104	0.0051966421828478476%	54.430960981611925%
2068	powi¹zania	17101	0.005195730704448143%	54.43615671231637%
2069	œwiêtych	17095	0.005193907747648735%	54.44135062006402%
2070	hu	17092	0.00519299626924903%	54.446543616333265%
2071	spotkania	17089	0.005192084790849326%	54.45173570112412%
2072	hiszpania	17089	0.005192084790849326%	54.45692778591497%
2073	blue	17086	0.005191173312449621%	54.46211895922742%
2074	stolicy	17079	0.005189046529516978%	54.467308005756934%
2075	szwecji	17037	0.005176285831921116%	54.472484291588856%
2076	now¹	17020	0.005171120787656125%	54.477655412376514%
2077	tytu³u	17007	0.005167171047924073%	54.482822583424436%
2078	bezpoœrednio	17004	0.005166259569524368%	54.48798884299396%
2079	wojskowych	16986	0.0051607906991261426%	54.493149633693086%
2080	tablica	16974	0.005157144785527324%	54.498306778478614%
2081	kamienica	16973	0.00515684095939409%	54.50346361943801%
2082	iaaf	16972	0.005156537133260856%	54.50862015657127%
2083	chwili	16964	0.005154106524194977%	54.51377426309546%
2084	grupie	16962	0.005153498871928507%	54.51892776196739%
2085	jork	16950	0.00514985295832969%	54.52407761492572%
2086	dawny	16950	0.00514985295832969%	54.52922746788405%
2087	rosja	16945	0.005148333827663516%	54.53437580171171%
2088	dowolnym	16945	0.005148333827663516%	54.53952413553938%
2089	ad	16942	0.005147422349263812%	54.54467155788864%
2090	lotnisko	16941	0.005147118523130577%	54.549818676411775%
2091	wydana	16933	0.005144687914064698%	54.554963364325836%
2092	³ac	16928	0.005143168783398524%	54.560106533109234%
2093	zdoby³a	16926	0.005142561131132055%	54.565249094240365%
2094	chicago	16925	0.00514225730499882%	54.57039135154537%
2095	zmian	16921	0.005141042000465881%	54.575532393545835%
2096	state	16921	0.005141042000465881%	54.580673435546295%
2097	re¿yserii	16918	0.0051401305220661764%	54.58581356606837%
2098	peryhelium	16907	0.005136788434600594%	54.590950354502965%
2099	wzd³u¿	16897	0.0051337501732682455%	54.59608410467623%
2100	najpierw	16871	0.005125850693804141%	54.60120995537004%
2101	ile	16848	0.0051188626927397415%	54.60632881806278%
2102	niemal	16845	0.005117951214340037%	54.611446769277116%
2103	chocia¿	16845	0.005117951214340037%	54.61656472049146%
2104	ksiêga	16835	0.005114912953007689%	54.621679633444465%
2105	awards	16828	0.005112786170075045%	54.62679241961454%
2106	imieniu	16820	0.0051103555610091675%	54.63190277517555%
2107	ccffcc	16801	0.005104582864477706%	54.63700735804003%
2108	mistrzem	16800	0.0051042790383444715%	54.64211163707837%
2109	czerwcu	16798	0.005103671386078002%	54.647215308464446%
2110	albedo	16791	0.005101544603145358%	54.652316853067596%
2111	ua	16773	0.005096075732747132%	54.65741292880034%
2112	pablo	16766	0.005093948949814488%	54.662506877750154%
2113	konkursie	16763	0.005093037471414784%	54.66759991522157%
2114	albert	16760	0.005092125993015079%	54.67269204121459%
2115	church	16759	0.005091822166881845%	54.67778386338147%
2116	bgr	16741	0.005086353296483619%	54.682870216677955%
2117	euro	16734	0.005084226513550975%	54.6879544431915%
2118	kos	16711	0.005077238512486575%	54.69303168170399%
2119	sejmu	16707	0.005076023207953636%	54.69810770491194%
2120	wêgier	16692	0.005071465815955114%	54.7031791707279%
2121	wystêpuj¹cy	16686	0.005069642859155705%	54.708248813587055%
2122	pose³	16686	0.005069642859155705%	54.71331845644621%
2123	napisa³	16655	0.0050602242490254265%	54.71837868069523%
2124	doliny	16646	0.005057489813826314%	54.72343617050906%
2125	polaków	16644	0.005056882161559844%	54.72849305267062%
2126	group	16639	0.00505536303089367%	54.73354841570151%
2127	ukryty	16637	0.005054755378627201%	54.73860317108014%
2128	aphelium	16632	0.005053236247961027%	54.7436564073281%
2129	obrazu	16625	0.005051109465028383%	54.74870751679313%
2130	pe³ni	16616	0.00504837502982927%	54.75375589182296%
2131	filmów	16612	0.005047159725296331%	54.758803051548256%
2132	stowarzyszenie	16592	0.0050410832026316355%	54.76384413475089%
2133	user	16591	0.005040779376498401%	54.76888491412738%
2134	kolejowe	16586	0.005039260245832226%	54.77392417437322%
2135	kujawsko	16584	0.005038652593565757%	54.77896282696678%
2136	austrii	16579	0.0050371334628995824%	54.78399996042968%
2137	zwierz¹t	16576	0.005036221984499879%	54.789036182414186%
2138	dolna	16569	0.005034095201567235%	54.79407027761575%
2139	stowarzyszenia	16556	0.005030145461835183%	54.79910042307759%
2140	nimi	16537	0.0050243727653037215%	54.80412479584289%
2141	pó³oœ	16537	0.0050243727653037215%	54.809149168608194%
2142	okazji	16534	0.005023461286904017%	54.8141726298951%
2143	est	16518	0.00501860006877226%	54.81919122996387%
2144	cov	16518	0.00501860006877226%	54.82420983003264%
2145	filmowy	16517	0.005018296242639025%	54.82922812627528%
2146	bip	16512	0.005016777111972852%	54.83424490338725%
2147	oddzia³u	16512	0.005016777111972852%	54.83926168049923%
2148	kazimierza	16512	0.005016777111972852%	54.8442784576112%
2149	grudniu	16511	0.005016473285839617%	54.84929493089704%
2150	rezerwat	16506	0.005014954155173443%	54.85430988505221%
2151	pole	16506	0.005014954155173443%	54.85932483920739%
2152	po³¹czenia	16489	0.005009789110908451%	54.864334628318296%
2153	katarzyna	16467	0.0050031049359772865%	54.86933773325427%
2154	liczy	16452	0.004998547543978765%	54.87433628079825%
2155	stanowi¹	16443	0.004995813108779651%	54.87933209390703%
2156	brazylii	16442	0.004995509282646416%	54.884327603189675%
2157	dyskografia	16437	0.004993990151980243%	54.889321593341656%
2158	obsada	16436	0.004993686325847008%	54.8943152796675%
2159	ataku	16435	0.004993382499713773%	54.899308662167215%
2160	rozpoczêcie	16423	0.004989736586114956%	54.90429839875333%
2161	przybrane	16417	0.004987913629315547%	54.90928631238265%
2162	wzi¹³	16412	0.0049863944986493726%	54.9142727068813%
2163	francisco	16398	0.004982140932784086%	54.91925484781408%
2164	db	16394	0.004980925628251146%	54.924235773442334%
2165	literatura	16393	0.004980621802117912%	54.92921639524445%
2166	cfcfff	16391	0.0049800141498514425%	54.9341964093943%
2167	super	16378	0.00497606441011939%	54.93917247380442%
2168	p³k	16370	0.004973633801053512%	54.94414610760548%
2169	przeniós³	16366	0.004972418496520572%	54.949118526102%
2170	flag	16359	0.004970291713587929%	54.95408881781558%
2171	zawodnikiem	16350	0.0049675572783888155%	54.95905637509397%
2172	stara	16345	0.004966038147722642%	54.96402241324169%
2173	ind	16334	0.004962696060257059%	54.968985109301954%
2174	st¹d	16329	0.0049611769295908855%	54.973946286231545%
2175	istat	16325	0.004959961625057946%	54.9789062478566%
2176	spo	16322	0.0049590501466582415%	54.98386529800326%
2177	krz	16315	0.0049569233637255985%	54.98882222136699%
2178	township	16313	0.004956315711459129%	54.99377853707844%
2179	”	16301	0.0049526697978603115%	54.99873120687631%
2180	rejon	16297	0.004951454493327372%	55.00368266136963%
2181	œwi¹tynia	16292	0.004949935362661198%	55.00863259673229%
2182	wielkoœæ	16290	0.004949327710394728%	55.01358192444269%
2183	podobne	16285	0.004947808579728555%	55.01852973302242%
2184	piosenka	16267	0.0049423397093303284%	55.02347207273175%
2185	niemieckie	16247	0.004936263186665632%	55.028408335918414%
2186	wokal	16246	0.0049359593605323975%	55.033344295278944%
2187	jack	16232	0.0049317057946671105%	55.03827600107361%
2188	œl¹ska	16231	0.004931401968533876%	55.043207403042146%
2189	kad³uba	16220	0.004928059881068293%	55.04813546292321%
2190	first	16219	0.004927756054935058%	55.05306321897815%
2191	kontrakt	16217	0.004927148402668589%	55.05799036738082%
2192	house	16206	0.004923806315203006%	55.06291417369602%
2193	juniors	16204	0.0049231986629365366%	55.06783737235896%
2194	association	16201	0.004922287184536832%	55.07275965954349%
2195	olympic	16185	0.004917425966405075%	55.0776770855099%
2196	kaplica	16181	0.004916210661872136%	55.08259329617177%
2197	latem	16165	0.00491134944374038%	55.08750464561551%
2198	wydziale	16164	0.004911045617607145%	55.09241569123312%
2199	sekcja	16164	0.004911045617607145%	55.097326736850725%
2200	albumy	16159	0.004909526486940971%	55.102236263337666%
2201	sama	16156	0.0049086150085412665%	55.10714487834621%
2202	krajœmierci	16149	0.0049064882256086234%	55.11205136657182%
2203	marcu	16141	0.004904057616542745%	55.11695542418836%
2204	dystrybucja	16131	0.004901019355210397%	55.12185644354357%
2205	obecny	16130	0.004900715529077162%	55.126757159072646%
2206	obroñca	16128	0.0049001078768106925%	55.13165726694946%
2207	paliwa	16128	0.0049001078768106925%	55.13655737482627%
2208	states	16123	0.004898588746144518%	55.14145596357241%
2209	zarz¹dca	16122	0.0048982849200112834%	55.14635424849242%
2210	bud¿et	16118	0.004897069615478345%	55.1512513181079%
2211	wynika	16116	0.004896461963211875%	55.156147780071116%
2212	wyspa	16115	0.00489615813707864%	55.161043938208195%
2213	dataœmierci	16105	0.004893119875746292%	55.16593705808394%
2214	tvp	16102	0.004892208397346588%	55.170829266481284%
2215	scott	16098	0.004890993092813649%	55.1757202595741%
2216	steve	16098	0.004890993092813649%	55.180611252666914%
2217	wojskowej	16087	0.004887651005348066%	55.18549890367226%
2218	bêd¹	16077	0.004884612744015718%	55.190383516416276%
2219	main	16072	0.004883093613349545%	55.19526661002963%
2220	studiów	16068	0.004881878308816605%	55.20014848833844%
2221	setp	16061	0.004879751525883961%	55.205028239864326%
2222	krzy¿em	16059	0.0048791438736174916%	55.20990738373794%
2223	setw	16059	0.0048791438736174916%	55.214786527611565%
2224	problem	16055	0.004877928569084553%	55.219664456180645%
2225	termin	16052	0.0048770170906848485%	55.22454147327133%
2226	naukowych	16052	0.0048770170906848485%	55.229418490362015%
2227	miesiêcy	16047	0.004875497960018674%	55.23429398832204%
2228	hot	16035	0.004871852046419857%	55.23916584036846%
2229	znana	16012	0.004864864045355457%	55.24403070441381%
2230	synem	16005	0.004862737262422813%	55.24889344167623%
2231	ka¿dym	16004	0.0048624334362895785%	55.253755875112525%
2232	hip	16003	0.004862129610156344%	55.25861800472268%
2233	sierpniu	16002	0.004861825784023109%	55.263479830506704%
2234	ukrainy	15997	0.004860306653356935%	55.26834013716006%
2235	nas	15996	0.0048600028272237005%	55.27320013998728%
2236	pojawia	15992	0.004858787522690761%	55.278058927509974%
2237	development	15987	0.004857268392024587%	55.282916195902%
2238	kolejowy	15986	0.004856964565891352%	55.28777316046789%
2239	lipcu	15982	0.0048557492613584136%	55.292628909729245%
2240	mieli	15978	0.004854533956825474%	55.297483443686076%
2241	udzia³u	15973	0.0048530148261593%	55.30233645851224%
2242	wspólnoty	15972	0.004852711000026065%	55.307189169512256%
2243	big	15966	0.004850888043226657%	55.312040057555485%
2244	hall	15963	0.004849976564826952%	55.31689003412031%
2245	ville	15935	0.004841469433096378%	55.32173150355341%
2246	miastoœmierci	15924	0.004838127345630795%	55.32656963089904%
2247	prostu	15907	0.0048329623013658035%	55.33140259320041%
2248	godzina	15905	0.004832354649099335%	55.336234947849505%
2249	dvd	15897	0.004829924040033456%	55.341064871889536%
2250	pomoc	15892	0.004828404909367282%	55.345893276798904%
2251	artykule	15892	0.004828404909367282%	55.35072168170827%
2252	kostiumy	15888	0.004827189604834343%	55.355548871313104%
2253	córka	15881	0.004825062821901699%	55.36037393413501%
2254	bc	15879	0.0048244551696352295%	55.365198389304645%
2255	east	15870	0.004821720734436117%	55.37002011003908%
2256	bank	15867	0.004820809256036412%	55.37484091929512%
2257	lake	15856	0.00481746716857083%	55.37965838646369%
2258	g³ównych	15850	0.004815644211771421%	55.384474030675456%
2259	css	15847	0.004814732733371716%	55.38928876340883%
2260	paŸdzierniku	15839	0.004812302124305838%	55.394101065533135%
